episode,reward,moving_average_100
1123,-101.0,-138.16
1124,-107.0,-137.66
1125,-116.0,-137.91
1126,-105.0,-137.02
1127,-105.0,-136.74
1128,-177.0,-136.77
1129,-91.0,-136.32
1130,-180.0,-136.37
1131,-109.0,-136.27
1132,-200.0,-137.34
1133,-103.0,-136.64
1134,-105.0,-136.83
1135,-105.0,-136.39
1136,-123.0,-135.72
1137,-187.0,-136.56
1138,-99.0,-136.17
1139,-90.0,-135.46
1140,-143.0,-135.91
1141,-200.0,-136.77
1142,-107.0,-135.9
1143,-106.0,-135.46
1144,-104.0,-135.15
1145,-107.0,-134.25
1146,-179.0,-134.58
1147,-126.0,-133.84
1148,-109.0,-133.64
1149,-195.0,-134.45
1150,-112.0,-134.73
1151,-104.0,-134.33
1152,-104.0,-134.29
1153,-200.0,-134.85
1154,-105.0,-134.7
1155,-200.0,-135.52
1156,-111.0,-135.23
1157,-87.0,-134.48
1158,-86.0,-133.34
1159,-118.0,-133.29
1160,-104.0,-132.33
1161,-180.0,-132.58
1162,-180.0,-132.38
1163,-100.0,-131.88
1164,-98.0,-131.65
1165,-136.0,-132.02
1166,-96.0,-131.81
1167,-94.0,-130.75
1168,-161.0,-131.18
1169,-104.0,-131.17
1170,-120.0,-131.44
1171,-135.0,-131.19
1172,-111.0,-131.38
1173,-106.0,-131.06
1174,-177.0,-131.17
1175,-116.0,-131.23
1176,-109.0,-131.16
1177,-200.0,-131.72
1178,-121.0,-131.07
1179,-105.0,-130.23
1180,-176.0,-130.18
1181,-168.0,-130.75
1182,-112.0,-130.91
1183,-107.0,-130.9
1184,-141.0,-131.25
1185,-175.0,-132.04
1186,-115.0,-131.19
1187,-200.0,-132.27
1188,-117.0,-131.44
1189,-158.0,-131.91
1190,-107.0,-131.07
1191,-115.0,-131.12
1192,-137.0,-130.57
1193,-106.0,-130.74
1194,-193.0,-131.15
1195,-200.0,-131.36
1196,-112.0,-131.43
1197,-110.0,-131.5
1198,-99.0,-131.44
1199,-134.0,-131.08
1200,-196.0,-131.88
1201,-111.0,-131.94
1202,-121.0,-132.11
1203,-113.0,-132.09
1204,-108.0,-131.45
1205,-108.0,-130.53
1206,-172.0,-130.25
1207,-113.0,-130.46
1208,-101.0,-130.41
1209,-108.0,-129.9
1210,-182.0,-130.73
1211,-114.0,-129.87
1212,-115.0,-129.02
1213,-112.0,-129.05
1214,-150.0,-129.4
1215,-137.0,-129.9
1216,-110.0,-130.15
1217,-116.0,-129.31
1218,-200.0,-130.44
1219,-109.0,-130.38
1220,-109.0,-129.48
1221,-120.0,-129.61
1222,-108.0,-129.74
1223,-186.0,-130.59
1224,-113.0,-130.65
1225,-112.0,-130.61
1226,-156.0,-131.12
1227,-119.0,-131.26
1228,-123.0,-130.72
1229,-109.0,-130.9
1230,-108.0,-130.18
1231,-131.0,-130.4
1232,-109.0,-129.49
1233,-200.0,-130.46
1234,-200.0,-131.41
1235,-111.0,-131.47
1236,-112.0,-131.36
1237,-187.0,-131.36
1238,-104.0,-131.41
1239,-106.0,-131.57
1240,-110.0,-131.24
1241,-120.0,-130.44
1242,-171.0,-131.08
1243,-108.0,-131.1
1244,-114.0,-131.2
1245,-115.0,-131.28
1246,-109.0,-130.58
1247,-180.0,-131.12
1248,-122.0,-131.25
1249,-116.0,-130.46
1250,-200.0,-131.34
1251,-112.0,-131.42
1252,-110.0,-131.48
1253,-106.0,-130.54
1254,-109.0,-130.58
1255,-106.0,-129.64
1256,-100.0,-129.53
1257,-106.0,-129.72
1258,-106.0,-129.92
1259,-200.0,-130.74
1260,-108.0,-130.78
1261,-124.0,-130.22
1262,-112.0,-129.54
1263,-112.0,-129.66
1264,-194.0,-130.62
1265,-106.0,-130.32
1266,-187.0,-131.23
1267,-110.0,-131.39
1268,-124.0,-131.02
1269,-106.0,-131.04
1270,-115.0,-130.99
1271,-108.0,-130.72
1272,-106.0,-130.67
1273,-166.0,-131.27
1274,-117.0,-130.67
1275,-106.0,-130.57
1276,-108.0,-130.56
1277,-113.0,-129.69
1278,-195.0,-130.43
1279,-106.0,-130.44
1280,-183.0,-130.51
1281,-200.0,-130.83
1282,-104.0,-130.75
1283,-176.0,-131.44
1284,-104.0,-131.07
1285,-104.0,-130.36
1286,-113.0,-130.34
1287,-117.0,-129.51
1288,-105.0,-129.39
1289,-108.0,-128.89
1290,-103.0,-128.85
1291,-108.0,-128.78
1292,-195.0,-129.36
1293,-105.0,-129.35
1294,-107.0,-128.49
1295,-160.0,-128.09
1296,-175.0,-128.72
1297,-107.0,-128.69
1298,-98.0,-128.68
1299,-106.0,-128.4
1300,-105.0,-127.49
1301,-106.0,-127.44
1302,-105.0,-127.28
1303,-173.0,-127.88
1304,-105.0,-127.85
1305,-157.0,-128.34
1306,-115.0,-127.77
1307,-108.0,-127.72
1308,-170.0,-128.41
1309,-179.0,-129.12
1310,-101.0,-128.31
1311,-102.0,-128.19
1312,-121.0,-128.25
1313,-138.0,-128.51
1314,-118.0,-128.19
1315,-100.0,-127.82
1316,-170.0,-128.42
1317,-170.0,-128.96
1318,-184.0,-128.8
1319,-147.0,-129.18
1320,-104.0,-129.13
1321,-181.0,-129.74
1322,-105.0,-129.71
1323,-178.0,-129.63
1324,-137.0,-129.87
1325,-186.0,-130.61
1326,-178.0,-130.83
1327,-200.0,-131.64
1328,-104.0,-131.45
1329,-116.0,-131.52
1330,-200.0,-132.44
1331,-102.0,-132.15
1332,-104.0,-132.1
1333,-105.0,-131.15
1334,-105.0,-130.2
1335,-185.0,-130.94
1336,-104.0,-130.86
1337,-103.0,-130.02
1338,-162.0,-130.6
1339,-194.0,-131.48
1340,-200.0,-132.38
1341,-108.0,-132.26
1342,-161.0,-132.16
1343,-168.0,-132.76
1344,-104.0,-132.66
1345,-200.0,-133.51
1346,-102.0,-133.44
1347,-156.0,-133.2
1348,-138.0,-133.36
1349,-193.0,-134.13
1350,-105.0,-133.18
1351,-101.0,-133.07
1352,-200.0,-133.97
1353,-105.0,-133.96
1354,-104.0,-133.91
1355,-200.0,-134.85
1356,-115.0,-135.0
1357,-104.0,-134.98
1358,-103.0,-134.95
1359,-106.0,-134.01
1360,-110.0,-134.03
1361,-103.0,-133.82
1362,-114.0,-133.84
1363,-102.0,-133.74
1364,-170.0,-133.5
1365,-109.0,-133.53
1366,-102.0,-132.68
1367,-106.0,-132.64
1368,-114.0,-132.54
1369,-108.0,-132.56
1370,-200.0,-133.41
1371,-116.0,-133.49
1372,-200.0,-134.43
1373,-119.0,-133.96
1374,-102.0,-133.81
1375,-187.0,-134.62
1376,-200.0,-135.54
1377,-105.0,-135.46
1378,-102.0,-134.53
1379,-100.0,-134.47
1380,-103.0,-133.67
1381,-200.0,-133.67
1382,-159.0,-134.22
1383,-173.0,-134.19
1384,-116.0,-134.31
1385,-103.0,-134.3
1386,-122.0,-134.39
1387,-111.0,-134.33
1388,-196.0,-135.24
1389,-121.0,-135.37
1390,-102.0,-135.36
1391,-109.0,-135.37
1392,-194.0,-135.36
1393,-162.0,-135.93
1394,-140.0,-136.26
1395,-136.0,-136.02
1396,-187.0,-136.14
1397,-101.0,-136.08
1398,-101.0,-136.11
1399,-108.0,-136.13
1400,-157.0,-136.65
1401,-118.0,-136.77
1402,-190.0,-137.62
1403,-102.0,-136.91
1404,-149.0,-137.35
1405,-107.0,-136.85
1406,-178.0,-137.48
1407,-106.0,-137.46
1408,-167.0,-137.43
1409,-110.0,-136.74
1410,-105.0,-136.78
1411,-105.0,-136.81
1412,-105.0,-136.65
1413,-122.0,-136.49
1414,-149.0,-136.8
1415,-105.0,-136.85
1416,-106.0,-136.21
1417,-106.0,-135.57
1418,-104.0,-134.77
1419,-106.0,-134.36
1420,-106.0,-134.38
1421,-113.0,-133.7
1422,-113.0,-133.78
1423,-176.0,-133.76
1424,-118.0,-133.57
1425,-83.0,-132.54
1426,-105.0,-131.81
1427,-140.0,-131.21
1428,-105.0,-131.22
1429,-102.0,-131.08
1430,-114.0,-130.22
1431,-106.0,-130.26
1432,-128.0,-130.5
1433,-83.0,-130.28
1434,-100.0,-130.23
1435,-105.0,-129.43
1436,-198.0,-130.37
1437,-121.0,-130.55
1438,-119.0,-130.12
1439,-86.0,-129.04
1440,-84.0,-127.88
1441,-83.0,-127.63
1442,-200.0,-128.02
1443,-105.0,-127.39
1444,-87.0,-127.22
1445,-108.0,-126.3
1446,-84.0,-126.12
1447,-104.0,-125.6
1448,-102.0,-125.24
1449,-86.0,-124.17
1450,-104.0,-124.16
1451,-105.0,-124.2
1452,-115.0,-123.35
1453,-112.0,-123.42
1454,-140.0,-123.78
1455,-105.0,-122.83
1456,-143.0,-123.11
1457,-103.0,-123.1
1458,-150.0,-123.57
1459,-85.0,-123.36
1460,-183.0,-124.09
1461,-200.0,-125.06
1462,-173.0,-125.65
1463,-100.0,-125.63
1464,-103.0,-124.96
1465,-124.0,-125.11
1466,-200.0,-126.09
1467,-95.0,-125.98
1468,-113.0,-125.97
1469,-104.0,-125.93
1470,-104.0,-124.97
1471,-108.0,-124.89
1472,-104.0,-123.93
1473,-102.0,-123.76
1474,-139.0,-124.13
1475,-103.0,-123.29
1476,-117.0,-122.46
1477,-167.0,-123.08
1478,-112.0,-123.18
1479,-196.0,-124.14
1480,-200.0,-125.11
1481,-90.0,-124.01
1482,-125.0,-123.67
1483,-116.0,-123.1
1484,-200.0,-123.94
1485,-103.0,-123.94
1486,-116.0,-123.88
1487,-114.0,-123.91
1488,-190.0,-123.85
1489,-118.0,-123.82
1490,-117.0,-123.97
1491,-112.0,-124.0
1492,-142.0,-123.48
1493,-119.0,-123.05
1494,-112.0,-122.77
1495,-111.0,-122.52
1496,-113.0,-121.78
1497,-200.0,-122.77
1498,-105.0,-122.81
1499,-92.0,-122.65
1500,-118.0,-122.26
1501,-116.0,-122.24
1502,-115.0,-121.49
1503,-113.0,-121.6
1504,-195.0,-122.06
1505,-113.0,-122.12
1506,-98.0,-121.32
1507,-172.0,-121.98
1508,-145.0,-121.76
1509,-109.0,-121.75
1510,-85.0,-121.55
1511,-112.0,-121.62
1512,-195.0,-122.52
1513,-148.0,-122.78
1514,-85.0,-122.14
1515,-83.0,-121.92
1516,-84.0,-121.7
1517,-107.0,-121.71
1518,-122.0,-121.89
1519,-109.0,-121.92
1520,-172.0,-122.58
1521,-99.0,-122.44
1522,-200.0,-123.31
1523,-168.0,-123.23
1524,-200.0,-124.05
1525,-86.0,-124.08
1526,-200.0,-125.03
1527,-101.0,-124.64
1528,-116.0,-124.75
1529,-110.0,-124.83
1530,-200.0,-125.69
1531,-200.0,-126.63
1532,-124.0,-126.59
1533,-200.0,-127.76
1534,-127.0,-128.03
1535,-109.0,-128.07
1536,-88.0,-126.97
1537,-113.0,-126.89
1538,-102.0,-126.72
1539,-116.0,-127.02
1540,-85.0,-127.03
1541,-110.0,-127.3
1542,-182.0,-127.12
1543,-91.0,-126.98
1544,-114.0,-127.25
1545,-147.0,-127.64
1546,-107.0,-127.87
1547,-103.0,-127.86
1548,-110.0,-127.94
1549,-109.0,-128.17
1550,-115.0,-128.28
1551,-165.0,-128.88
1552,-83.0,-128.56
1553,-103.0,-128.47
1554,-108.0,-128.15
1555,-100.0,-128.1
1556,-200.0,-128.67
1557,-109.0,-128.73
1558,-102.0,-128.25
1559,-115.0,-128.55
1560,-89.0,-127.61
1561,-85.0,-126.46
1562,-85.0,-125.58
1563,-200.0,-126.58
1564,-172.0,-127.27
1565,-107.0,-127.1
1566,-124.0,-126.34
1567,-121.0,-126.6
1568,-83.0,-126.3
1569,-200.0,-127.26
1570,-182.0,-128.04
1571,-178.0,-128.74
1572,-107.0,-128.77
1573,-114.0,-128.89
1574,-194.0,-129.44
1575,-118.0,-129.59
1576,-108.0,-129.5
1577,-101.0,-128.84
1578,-108.0,-128.8
1579,-105.0,-127.89
1580,-130.0,-127.19
1581,-110.0,-127.39
1582,-111.0,-127.25
1583,-117.0,-127.26
1584,-200.0,-127.26
1585,-105.0,-127.28
1586,-88.0,-127.0
1587,-151.0,-127.37
1588,-123.0,-126.7
1589,-84.0,-126.36
1590,-107.0,-126.26
1591,-89.0,-126.03
1592,-105.0,-125.66
1593,-112.0,-125.59
1594,-200.0,-126.47
1595,-200.0,-127.36
1596,-87.0,-127.1
1597,-105.0,-126.15
1598,-97.0,-126.07
1599,-104.0,-126.19
1600,-177.0,-126.78
1601,-187.0,-127.49
1602,-111.0,-127.45
1603,-200.0,-128.32
1604,-88.0,-127.25
1605,-110.0,-127.22
1606,-173.0,-127.97
1607,-176.0,-128.01
1608,-90.0,-127.46
1609,-111.0,-127.48
1610,-105.0,-127.68
1611,-87.0,-127.43
1612,-124.0,-126.72
1613,-104.0,-126.28
1614,-103.0,-126.46
1615,-126.0,-126.89
1616,-185.0,-127.9
1617,-83.0,-127.66
1618,-167.0,-128.11
1619,-106.0,-128.08
1620,-156.0,-127.92
1621,-170.0,-128.63
1622,-192.0,-128.55
1623,-115.0,-128.02
1624,-98.0,-127.0
1625,-187.0,-128.01
1626,-106.0,-127.07
1627,-129.0,-127.35
1628,-112.0,-127.31
1629,-105.0,-127.26
1630,-200.0,-127.26
1631,-186.0,-127.12
1632,-113.0,-127.01
1633,-97.0,-125.98
1634,-108.0,-125.79
1635,-102.0,-125.72
1636,-108.0,-125.92
1637,-106.0,-125.85
1638,-183.0,-126.66
1639,-104.0,-126.54
1640,-122.0,-126.91
1641,-200.0,-127.81
1642,-101.0,-127.0
1643,-87.0,-126.96
1644,-105.0,-126.87
1645,-99.0,-126.39
1646,-180.0,-127.12
1647,-120.0,-127.29
1648,-97.0,-127.16
1649,-97.0,-127.04
1650,-200.0,-127.89
1651,-111.0,-127.35
1652,-106.0,-127.58
1653,-169.0,-128.24
1654,-97.0,-128.13
1655,-88.0,-128.01
1656,-106.0,-127.07
1657,-112.0,-127.1
1658,-143.0,-127.51
1659,-102.0,-127.38
1660,-150.0,-127.99
1661,-163.0,-128.77
1662,-83.0,-128.75
1663,-110.0,-127.85
1664,-88.0,-127.01
1665,-105.0,-126.99
1666,-161.0,-127.36
1667,-200.0,-128.15
1668,-200.0,-129.32
1669,-91.0,-128.23
1670,-200.0,-128.41
1671,-110.0,-127.73
1672,-200.0,-128.66
1673,-90.0,-128.42
1674,-112.0,-127.6
1675,-196.0,-128.38
1676,-106.0,-128.36
1677,-167.0,-129.02
1678,-98.0,-128.92
1679,-118.0,-129.05
1680,-153.0,-129.28
1681,-200.0,-130.18
1682,-144.0,-130.51
1683,-174.0,-131.08
1684,-126.0,-130.34
1685,-180.0,-131.09
1686,-200.0,-132.21
1687,-87.0,-131.57
1688,-182.0,-132.16
1689,-178.0,-133.1
1690,-200.0,-134.03
1691,-120.0,-134.34
1692,-85.0,-134.14
1693,-104.0,-134.06
1694,-103.0,-133.09
1695,-150.0,-132.59
1696,-108.0,-132.8
1697,-115.0,-132.9
1698,-118.0,-133.11
1699,-107.0,-133.14
1700,-112.0,-132.49
1701,-115.0,-131.77
1702,-109.0,-131.75
1703,-176.0,-131.51
1704,-152.0,-132.15
1705,-154.0,-132.59
1706,-91.0,-131.77
1707,-123.0,-131.24
1708,-122.0,-131.56
1709,-162.0,-132.07
1710,-127.0,-132.29
1711,-183.0,-133.25
1712,-109.0,-133.1
1713,-173.0,-133.79
1714,-118.0,-133.94
1715,-117.0,-133.85
1716,-177.0,-133.77
1717,-170.0,-134.64
1718,-102.0,-133.99
1719,-200.0,-134.93
1720,-121.0,-134.58
1721,-200.0,-134.88
1722,-128.0,-134.24
1723,-113.0,-134.22
1724,-110.0,-134.34
1725,-86.0,-133.33
1726,-111.0,-133.38
1727,-101.0,-133.1
1728,-111.0,-133.09
1729,-127.0,-133.31
1730,-123.0,-132.54
1731,-146.0,-132.14
1732,-135.0,-132.36
1733,-166.0,-133.05
1734,-120.0,-133.17
1735,-94.0,-133.09
1736,-92.0,-132.93
1737,-168.0,-133.55
1738,-197.0,-133.69
1739,-92.0,-133.57
1740,-182.0,-134.17
1741,-122.0,-133.39
1742,-109.0,-133.47
1743,-113.0,-133.73
1744,-101.0,-133.69
1745,-168.0,-134.38
1746,-159.0,-134.17
1747,-114.0,-134.11
1748,-133.0,-134.47
1749,-95.0,-134.45
1750,-191.0,-134.36
1751,-87.0,-134.12
1752,-110.0,-134.16
1753,-102.0,-133.49
1754,-180.0,-134.32
1755,-105.0,-134.49
1756,-118.0,-134.61
1757,-97.0,-134.46
1758,-148.0,-134.51
1759,-84.0,-134.33
1760,-120.0,-134.03
1761,-175.0,-134.15
1762,-129.0,-134.61
1763,-142.0,-134.93
1764,-111.0,-135.16
1765,-100.0,-135.11
1766,-120.0,-134.7
1767,-189.0,-134.59
1768,-105.0,-133.64
1769,-143.0,-134.16
1770,-138.0,-133.54
1771,-132.0,-133.76
1772,-174.0,-133.5
1773,-158.0,-134.18
1774,-126.0,-134.32
1775,-108.0,-133.44
1776,-181.0,-134.19
1777,-191.0,-134.43
1778,-130.0,-134.75
1779,-175.0,-135.32
1780,-86.0,-134.65
1781,-184.0,-134.49
1782,-141.0,-134.46
1783,-115.0,-133.87
1784,-104.0,-133.65
1785,-130.0,-133.15
1786,-105.0,-132.2
1787,-107.0,-132.4
1788,-112.0,-131.7
1789,-144.0,-131.36
1790,-104.0,-130.4
1791,-108.0,-130.28
1792,-200.0,-131.43
1793,-108.0,-131.47
1794,-178.0,-132.22
1795,-106.0,-131.78
1796,-166.0,-132.36
1797,-124.0,-132.45
1798,-200.0,-133.27
1799,-190.0,-134.1
1800,-97.0,-133.95
1801,-127.0,-134.07
1802,-105.0,-134.03
1803,-112.0,-133.39
1804,-167.0,-133.54
1805,-84.0,-132.84
1806,-107.0,-133.0
1807,-178.0,-133.55
1808,-114.0,-133.47
1809,-143.0,-133.28
1810,-106.0,-133.07
1811,-186.0,-133.1
1812,-164.0,-133.65
1813,-199.0,-133.91
1814,-84.0,-133.57
1815,-124.0,-133.64
1816,-200.0,-133.87
1817,-108.0,-133.25
1818,-126.0,-133.49
1819,-200.0,-133.49
1820,-121.0,-133.49
1821,-114.0,-132.63
1822,-88.0,-132.23
1823,-163.0,-132.73
1824,-183.0,-133.46
1825,-171.0,-134.31
1826,-200.0,-135.2
1827,-199.0,-136.18
1828,-112.0,-136.19
1829,-117.0,-136.09
1830,-117.0,-136.03
1831,-153.0,-136.1
1832,-113.0,-135.88
1833,-144.0,-135.66
1834,-105.0,-135.51
1835,-159.0,-136.16
1836,-106.0,-136.3
1837,-104.0,-135.66
1838,-102.0,-134.71
1839,-103.0,-134.82
1840,-105.0,-134.05
1841,-117.0,-134.0
1842,-141.0,-134.32
1843,-84.0,-134.03
1844,-90.0,-133.92
1845,-105.0,-133.29
1846,-105.0,-132.75
1847,-119.0,-132.8
1848,-138.0,-132.85
1849,-85.0,-132.75
1850,-200.0,-132.84
1851,-103.0,-133.0
1852,-182.0,-133.72
1853,-200.0,-134.7
1854,-147.0,-134.37
1855,-96.0,-134.28
1856,-85.0,-133.95
1857,-94.0,-133.92
1858,-108.0,-133.52
1859,-95.0,-133.63
1860,-175.0,-134.18
1861,-89.0,-133.32
1862,-140.0,-133.43
1863,-142.0,-133.43
1864,-140.0,-133.72
1865,-187.0,-134.59
1866,-200.0,-135.39
1867,-98.0,-134.48
1868,-197.0,-135.4
1869,-169.0,-135.66
1870,-200.0,-136.28
1871,-138.0,-136.34
1872,-152.0,-136.12
1873,-200.0,-136.54
1874,-200.0,-137.28
1875,-175.0,-137.95
1876,-200.0,-138.14
1877,-98.0,-137.21
1878,-200.0,-137.91
1879,-200.0,-138.16
1880,-141.0,-138.71
1881,-171.0,-138.58
1882,-200.0,-139.17
1883,-200.0,-140.02
1884,-85.0,-139.83
1885,-91.0,-139.44
1886,-200.0,-140.39
1887,-156.0,-140.88
1888,-200.0,-141.76
1889,-121.0,-141.53
1890,-99.0,-141.48
1891,-145.0,-141.85
1892,-200.0,-141.85
1893,-200.0,-142.77
1894,-95.0,-141.94
1895,-200.0,-142.88
1896,-200.0,-143.22
1897,-177.0,-143.75
1898,-200.0,-143.75
1899,-200.0,-143.85
1900,-87.0,-143.75
1901,-200.0,-144.48
1902,-134.0,-144.77
1903,-179.0,-145.44
1904,-89.0,-144.66
1905,-154.0,-145.36
1906,-200.0,-146.29
1907,-89.0,-145.4
1908,-88.0,-145.14
1909,-109.0,-144.8
1910,-165.0,-145.39
1911,-101.0,-144.54
1912,-171.0,-144.61
1913,-174.0,-144.36
1914,-114.0,-144.66
1915,-182.0,-145.24
1916,-89.0,-144.13
1917,-167.0,-144.72
1918,-200.0,-145.46
1919,-169.0,-145.15
1920,-158.0,-145.52
1921,-86.0,-145.24
1922,-200.0,-146.36
1923,-114.0,-145.87
1924,-86.0,-144.9
1925,-87.0,-144.06
1926,-86.0,-142.92
1927,-152.0,-142.45
1928,-174.0,-143.07
1929,-132.0,-143.22
1930,-136.0,-143.41
1931,-133.0,-143.21
1932,-170.0,-143.78
1933,-136.0,-143.7
1934,-109.0,-143.74
1935,-140.0,-143.55
1936,-89.0,-143.38
1937,-91.0,-143.25
1938,-97.0,-143.2
1939,-200.0,-144.17
1940,-176.0,-144.88
1941,-151.0,-145.22
1942,-138.0,-145.19
1943,-97.0,-145.32
1944,-143.0,-145.85
1945,-114.0,-145.94
1946,-143.0,-146.32
1947,-106.0,-146.19
1948,-124.0,-146.05
1949,-151.0,-146.71
1950,-169.0,-146.4
1951,-83.0,-146.2
1952,-155.0,-145.93
1953,-172.0,-145.65
1954,-91.0,-145.09
1955,-165.0,-145.78
1956,-200.0,-146.93
1957,-200.0,-147.99
1958,-141.0,-148.32
1959,-163.0,-149.0
1960,-114.0,-148.39
1961,-179.0,-149.29
1962,-110.0,-148.99
1963,-119.0,-148.76
1964,-125.0,-148.61
1965,-187.0,-148.61
1966,-200.0,-148.61
1967,-200.0,-149.63
1968,-200.0,-149.66
1969,-199.0,-149.96
1970,-100.0,-148.96
1971,-191.0,-149.49
1972,-116.0,-149.13
1973,-105.0,-148.18
1974,-184.0,-148.02
1975,-109.0,-147.36
1976,-117.0,-146.53
1977,-183.0,-147.38
1978,-114.0,-146.52
1979,-89.0,-145.41
1980,-180.0,-145.8
1981,-108.0,-145.17
1982,-112.0,-144.29
1983,-158.0,-143.87
1984,-104.0,-144.06
1985,-106.0,-144.21
1986,-200.0,-144.21
1987,-88.0,-143.53
1988,-191.0,-143.44
1989,-103.0,-143.26
1990,-114.0,-143.41
1991,-187.0,-143.83
1992,-200.0,-143.83
1993,-200.0,-143.83
1994,-126.0,-144.14
1995,-108.0,-143.22
1996,-107.0,-142.29
1997,-94.0,-141.46
1998,-161.0,-141.07
1999,-84.0,-139.91
2000,-193.0,-140.97
2001,-85.0,-139.82
2002,-109.0,-139.57
2003,-177.0,-139.55
2004,-143.0,-140.09
2005,-107.0,-139.62
2006,-200.0,-139.62
2007,-103.0,-139.76
2008,-200.0,-140.88
2009,-132.0,-141.11
2010,-128.0,-140.74
2011,-169.0,-141.42
2012,-160.0,-141.31
2013,-200.0,-141.57
2014,-169.0,-142.12
2015,-157.0,-141.87
2016,-190.0,-142.88
2017,-200.0,-143.21
2018,-131.0,-142.52
2019,-111.0,-141.94
2020,-178.0,-142.14
2021,-127.0,-142.55
2022,-200.0,-142.55
2023,-127.0,-142.68
2024,-121.0,-143.03
2025,-139.0,-143.55
2026,-151.0,-144.2
2027,-131.0,-143.99
2028,-114.0,-143.39
2029,-133.0,-143.4
2030,-118.0,-143.22
2031,-191.0,-143.8
2032,-125.0,-143.35
2033,-142.0,-143.41
2034,-200.0,-144.32
2035,-165.0,-144.57
2036,-109.0,-144.77
2037,-113.0,-144.99
2038,-188.0,-145.9
2039,-138.0,-145.28
2040,-200.0,-145.52
2041,-156.0,-145.57
2042,-146.0,-145.65
2043,-130.0,-145.98
2044,-120.0,-145.75
2045,-131.0,-145.92
2046,-171.0,-146.2
2047,-141.0,-146.55
2048,-123.0,-146.54
2049,-159.0,-146.62
2050,-105.0,-145.98
2051,-103.0,-146.18
2052,-106.0,-145.69
2053,-102.0,-144.99
2054,-127.0,-145.35
2055,-115.0,-144.85
2056,-200.0,-144.85
2057,-200.0,-144.85
2058,-167.0,-145.11
2059,-106.0,-144.54
2060,-115.0,-144.55
2061,-129.0,-144.05
2062,-115.0,-144.1
2063,-106.0,-143.97
2064,-117.0,-143.89
2065,-127.0,-143.29
2066,-97.0,-142.26
2067,-137.0,-141.63
2068,-127.0,-140.9
2069,-129.0,-140.2
2070,-200.0,-141.2
2071,-109.0,-140.38
2072,-200.0,-141.22
2073,-134.0,-141.51
2074,-200.0,-141.67
2075,-200.0,-142.58
2076,-136.0,-142.77
2077,-129.0,-142.23
2078,-115.0,-142.24
2079,-124.0,-142.59
2080,-129.0,-142.08
2081,-200.0,-143.0
2082,-169.0,-143.57
2083,-99.0,-142.98
2084,-101.0,-142.95
2085,-116.0,-143.05
2086,-200.0,-143.05
2087,-200.0,-144.17
2088,-200.0,-144.26
2089,-189.0,-145.12
2090,-95.0,-144.93
2091,-200.0,-145.06
2092,-84.0,-143.9
2093,-200.0,-143.9
2094,-115.0,-143.79
2095,-127.0,-143.98
2096,-195.0,-144.86
2097,-179.0,-145.71
2098,-98.0,-145.08
2099,-125.0,-145.49
2100,-110.0,-144.66
2101,-200.0,-145.81
2102,-151.0,-146.23
2103,-115.0,-145.61
2104,-120.0,-145.38
2105,-109.0,-145.4
2106,-111.0,-144.51
2107,-122.0,-144.7
2108,-104.0,-143.74
2109,-167.0,-144.09
2110,-112.0,-143.93
2111,-200.0,-144.24
2112,-110.0,-143.74
2113,-155.0,-143.29
2114,-86.0,-142.46
2115,-118.0,-142.07
2116,-112.0,-141.29
2117,-107.0,-140.36
2118,-171.0,-140.76
2119,-111.0,-140.76
2120,-108.0,-140.06
2121,-110.0,-139.89
2122,-106.0,-138.95
2123,-200.0,-139.68
2124,-108.0,-139.55
2125,-91.0,-139.07
2126,-108.0,-138.64
2127,-113.0,-138.46
2128,-123.0,-138.55
2129,-118.0,-138.4
2130,-85.0,-138.07
2131,-84.0,-137.0
2132,-122.0,-136.97
2133,-117.0,-136.72
2134,-106.0,-135.78
2135,-110.0,-135.23
2136,-116.0,-135.3
2137,-114.0,-135.31
2138,-103.0,-134.46
2139,-104.0,-134.12
2140,-200.0,-134.12
2141,-121.0,-133.77
2142,-112.0,-133.43
2143,-101.0,-133.14
2144,-113.0,-133.07
2145,-113.0,-132.89
2146,-111.0,-132.29
2147,-87.0,-131.75
2148,-118.0,-131.7
2149,-200.0,-132.11
2150,-197.0,-133.03
2151,-116.0,-133.16
2152,-121.0,-133.31
2153,-104.0,-133.33
2154,-105.0,-133.11
2155,-109.0,-133.05
2156,-118.0,-132.23
2157,-112.0,-131.35
2158,-177.0,-131.45
2159,-108.0,-131.47
2160,-111.0,-131.43
2161,-197.0,-132.11
2162,-116.0,-132.12
2163,-170.0,-132.76
2164,-113.0,-132.72
2165,-111.0,-132.56
2166,-104.0,-132.63
2167,-109.0,-132.35
2168,-109.0,-132.17
2169,-107.0,-131.95
2170,-103.0,-130.98
2171,-105.0,-130.94
2172,-88.0,-129.82
2173,-112.0,-129.6
2174,-167.0,-129.27
2175,-129.0,-128.56
2176,-195.0,-129.15
2177,-104.0,-128.9
2178,-113.0,-128.88
2179,-106.0,-128.7
2180,-109.0,-128.5
2181,-111.0,-127.61
2182,-200.0,-127.92
2183,-187.0,-128.8
2184,-96.0,-128.75
2185,-86.0,-128.45
2186,-128.0,-127.73
2187,-176.0,-127.49
2188,-111.0,-126.6
2189,-171.0,-126.42
2190,-104.0,-126.51
2191,-104.0,-125.55
2192,-84.0,-125.55
2193,-104.0,-124.59
2194,-84.0,-124.28
2195,-106.0,-124.07
2196,-159.0,-123.71
2197,-172.0,-123.64
